04-02-2018 16:00,11034
04-02-2018 17:00,28025
04-02-2018 18:00,13743
04-02-2018 19:00,34452
04-02-2018 20:00,16905
04-02-2018 21:00,7559
04-02-2018 22:00,25730
04-02-2018 23:00,17273
05-02-2018 00:00,8805
05-02-2018 01:00,13717
05-02-2018 02:00,9223
05-02-2018 03:00,1442
05-02-2018 04:00,343
05-02-2018 05:00,628
05-02-2018 06:00,2455
05-02-2018 07:00,1782
05-02-2018 08:00,24075
05-02-2018 09:00,30260
05-02-2018 10:00,60219
05-02-2018 11:00,111502
05-02-2018 12:00,116017
05-02-2018 13:00,105587
05-02-2018 14:00,116424
05-02-2018 15:00,109308
05-02-2018 16:00,144210
05-02-2018 17:00,96223
05-02-2018 18:00,0
05-02-2018 19:00,0
05-02-2018 20:00,0
05-02-2018 21:00,0
05-02-2018 22:00,0
05-02-2018 23:00,0
06-02-2018 00:00,1827
06-02-2018 01:00,14888
06-02-2018 02:00,5538
06-02-2018 03:00,2602
06-02-2018 04:00,2506
06-02-2018 05:00,202
06-02-2018 06:00,1895
06-02-2018 07:00,1824
06-02-2018 08:00,16808
06-02-2018 09:00,22512
06-02-2018 10:00,110172
06-02-2018 11:00,170364
06-02-2018 12:00,161277
06-02-2018 13:00,125254
06-02-2018 14:00,123935
06-02-2018 15:00,137950
06-02-2018 16:00,160781
06-02-2018 17:00,134102
06-02-2018 18:00,114432
06-02-2018 19:00,67267
06-02-2018 20:00,23315
06-02-2018 21:00,41017
06-02-2018 22:00,18159
06-02-2018 23:00,17489
07-02-2018 00:00,5599
07-02-2018 01:00,4477
07-02-2018 02:00,11184
07-02-2018 03:00,3820
07-02-2018 04:00,800
07-02-2018 05:00,4099
07-02-2018 06:00,4
07-02-2018 07:00,860
07-02-2018 08:00,22871
07-02-2018 09:00,55172
07-02-2018 10:00,112023
07-02-2018 11:00,138070
07-02-2018 12:00,134690
07-02-2018 13:00,119799
07-02-2018 14:00,117175
07-02-2018 15:00,90224
07-02-2018 16:00,102883
07-02-2018 17:00,134946
07-02-2018 18:00,68586
07-02-2018 19:00,36964
07-02-2018 20:00,29054
07-02-2018 21:00,31897
07-02-2018 22:00,8648
07-02-2018 23:00,10303
08-02-2018 00:00,6753
08-02-2018 01:00,4124
08-02-2018 02:00,7807
08-02-2018 03:00,499
08-02-2018 04:00,0
08-02-2018 05:00,547
08-02-2018 06:00,34
08-02-2018 07:00,2054
08-02-2018 08:00,8637
08-02-2018 09:00,59901
08-02-2018 10:00,122593
08-02-2018 11:00,126271
08-02-2018 12:00,130362
08-02-2018 13:00,73054
08-02-2018 14:00,57886
08-02-2018 15:00,65210
08-02-2018 16:00,82926
08-02-2018 17:00,65792
08-02-2018 18:00,65456
08-02-2018 19:00,34546
08-02-2018 20:00,32360
08-02-2018 21:00,25341
08-02-2018 22:00,17089
08-02-2018 23:00,9549
09-02-2018 00:00,4171
09-02-2018 01:00,7919
09-02-2018 02:00,4859
09-02-2018 03:00,1339
09-02-2018 04:00,194
09-02-2018 05:00,458
09-02-2018 06:00,135
09-02-2018 07:00,3049
09-02-2018 08:00,27346
09-02-2018 09:00,28799
09-02-2018 10:00,65766
09-02-2018 11:00,146608
09-02-2018 12:00,118637
09-02-2018 13:00,108781
09-02-2018 14:00,26688
09-02-2018 15:00,27395
09-02-2018 16:00,19998
09-02-2018 17:00,18158
09-02-2018 18:00,20737
09-02-2018 19:00,7161
09-02-2018 20:00,1483
09-02-2018 21:00,2127
09-02-2018 22:00,2461
09-02-2018 23:00,3023
10-02-2018 00:00,125
10-02-2018 01:00,606
10-02-2018 02:00,2170
10-02-2018 03:00,5135
10-02-2018 04:00,1232
10-02-2018 05:00,3183
10-02-2018 06:00,0
10-02-2018 07:00,1748
10-02-2018 08:00,1176
10-02-2018 09:00,3088
10-02-2018 10:00,20799
10-02-2018 11:00,17240
10-02-2018 12:00,14313
10-02-2018 13:00,8167
10-02-2018 14:00,16029
10-02-2018 15:00,11824
10-02-2018 16:00,4323
10-02-2018 17:00,7092
10-02-2018 18:00,5333
10-02-2018 19:00,13116
10-02-2018 20:00,10188
10-02-2018 21:00,8098
10-02-2018 22:00,8113
10-02-2018 23:00,3312
11-02-2018 00:00,2883
11-02-2018 01:00,8182
11-02-2018 02:00,5130
11-02-2018 03:00,1465
11-02-2018 04:00,3146
11-02-2018 05:00,987
11-02-2018 06:00,100
11-02-2018 07:00,980
11-02-2018 08:00,0
11-02-2018 09:00,0
11-02-2018 10:00,2385
11-02-2018 11:00,7997
11-02-2018 12:00,10719
11-02-2018 13:00,10837
11-02-2018 14:00,12699
11-02-2018 15:00,5568
11-02-2018 16:00,8340
11-02-2018 17:00,7536
11-02-2018 18:00,5802
11-02-2018 19:00,14104
11-02-2018 20:00,20523
11-02-2018 21:00,13317
